"Time (seconds)","Speed (mph)","Grade (rise/run)","Key On/Off (1/0)","Engine Speed (rpm)","Engine Torque (Nm)","Engine Power (kW)"
15802,4.35,-0.0033,1,1070.12,-147.3,0
15803,3.45,-0.0033,1,841.38,-122.75,0
15804,2.9,-0.0033,1,651.62,24.55,1.68
15805,1.7,-0.0033,1,647.62,73.65,4.99
15806,0,0,1,651,73.65,5.02
15807,0,0,1,644.25,73.65,4.97
15808,0,0,1,658.62,49.1,3.39
15809,0,0,1,652.88,73.65,5.04
15810,0,0,1,650.88,73.65,5.02
15811,0,0,1,650.88,73.65,5.02
15812,0,0,1,649.38,73.65,5.01
15813,0,0,1,649.62,73.65,5.01
15814,0,0,1,652.12,73.65,5.03
15815,0,0,1,650.62,73.65,5.02
15816,0,0,1,648,73.65,5
15817,0,0,1,650.38,73.65,5.02
15818,0,0,1,650,73.65,5.01
15819,0,0,1,651.12,73.65,5.02
15820,0,0,1,650.25,73.65,5.02
15821,0,0,1,650,73.65,5.01
15822,0,0,1,649.62,73.65,5.01
15823,0,0,1,649.75,73.65,5.01
15824,0,0,1,648.88,73.65,5
15825,0,0,1,649.62,73.65,5.01
15826,0,0,1,649.62,73.65,5.01
15827,0,0,1,650.62,73.65,5.02
15828,0,0,1,652.88,73.65,5.04
15829,0,0,1,651.88,73.65,5.03
15830,0,0,1,649.12,73.65,5.01
15831,0,0,1,650.12,73.65,5.01
15832,0,0,1,649.5,73.65,5.01
15833,0,0,1,651.38,73.65,5.02
15834,0,0,1,649.62,73.65,5.01
15835,0,0,1,650.88,73.65,5.02
15836,0,0,0,0,0,0
16020,0,0,0,0,0,0
16021,0,0,1,649,73.65,5.01
16022,0,0,1,651.5,73.65,5.02
16023,0,0,1,651,73.65,5.02
16024,0,0,1,650.38,73.65,5.02
16025,0,0,1,650.12,73.65,5.01
16026,0,0,1,649.25,73.65,5.01
16027,0,0,1,649.5,73.65,5.01
16028,0,0,1,649.88,73.65,5.01
16080,0,0,1,651.38,73.65,5.02
16081,0,0,1,649.62,73.65,5.01
16082,0,0,1,649.38,73.65,5.01
16083,0,0,1,648.75,73.65,5
16084,0,0,1,649.5,73.65,5.01
16085,0,0,1,649.12,73.65,5.01
16086,0,0,1,625.12,245.5,16.07
16087,0,0,1,795.75,343.7,28.64
16088,3.17,-0.0034,1,837.75,417.35,36.61
16089,4.34,-0.0034,1,1091.5,245.5,28.06
16090,4.9,-0.0035,1,1209.75,122.75,15.55
16091,5.11,-0.0035,1,1260.25,73.65,9.72
16092,4.87,-0.0035,1,1170.88,-73.65,0
16093,4.22,-0.0035,1,1010.12,-49.1,0
16094,3.7,-0.0036,1,895,0,0
16095,3.45,-0.0036,1,844.5,24.55,2.17
16096,3.26,-0.0036,1,769.12,-122.75,0
16097,3.02,-0.0036,1,648,73.65,5
16098,1.93,-0.0036,1,647.12,73.65,4.99
16099,0,0,1,651.62,73.65,5.03
16100,0,0,1,652.38,73.65,5.03
16101,0,0,1,648.88,73.65,5
16102,0,0,1,650.75,73.65,5.02
16103,0,0,1,647.62,73.65,4.99
16104,0,0,1,648.88,73.65,5
16105,0,0,0,0,0,0
16260,0,0,0,0,0,0
16261,0,0,1,647.12,73.65,4.99
16262,0,0,1,649.88,73.65,5.01
16263,0,0,1,649.75,73.65,5.01
16264,0,0,1,649.38,73.65,5.01
16265,0,0,1,649.12,73.65,5.01
16266,0,0,1,651.5,73.65,5.02
16267,0,0,1,650.25,73.65,5.02
16268,0,0,1,651.5,73.65,5.02
16269,0,0,1,649.12,73.65,5.01
16270,0,0,1,649.38,73.65,5.01
16271,0,0,1,649.62,73.65,5.01
16272,0,0,1,651.62,73.65,5.03
16273,0,0,1,650.88,73.65,5.02
16274,0,0,1,649.12,73.65,5.01
16275,0,0,1,650.5,73.65,5.02
16276,0,0,1,650.88,73.65,5.02
16277,0,0,1,650.88,73.65,5.02
16278,0,0,1,647.75,73.65,5
16279,0,0,1,649.62,73.65,5.01
16280,0,0,1,648.25,73.65,5
16281,0,0,1,650.12,73.65,5.01
16282,0,0,1,649.38,73.65,5.01
16283,0,0,1,649.75,73.65,5.01
16284,0,0,1,648.12,73.65,5
16285,0,0,1,650.5,73.65,5.02
16286,0,0,1,651.25,73.65,5.02
16287,0,0,1,610.75,220.95,14.13
16288,0,0,1,682.38,49.1,3.51
16289,0,0,1,657,49.1,3.38
16290,0,0,1,649.38,73.65,5.01
16291,0,0,1,651.88,73.65,5.03
16292,0,0,1,648.12,73.65,5
16293,0,0,1,651.38,73.65,5.02
16294,0,0,1,626.25,122.75,8.05
16295,0,0,1,695.88,98.2,7.16
16296,0,0,1,660.38,49.1,3.4
16297,0,0,1,652,73.65,5.03
16298,0,0,1,649,73.65,5.01
16299,0,0,1,877.25,392.8,36.08
16300,3.21,-0.0036,1,803.25,319.15,26.85
16301,4.67,-0.0036,1,1178,343.7,42.4
16302,5.77,-0.0036,1,1433.75,147.3,22.12
16303,6.14,-0.0036,1,1490,-24.55,0
16304,5.44,-0.0036,1,1079.5,-147.3,0
16305,3.74,-0.0036,1,719.88,-24.55,0
16306,1.62,-0.0036,1,648.25,73.65,5
16320,0,0,1,647.25,73.65,4.99
16321,0,0,1,651.88,73.65,5.03
16322,0,0,1,649.75,73.65,5.01
16323,0,0,1,650.12,73.65,5.01
16324,0,0,1,651,73.65,5.02
16325,0,0,1,651.12,73.65,5.02
16326,0,0,1,652.12,73.65,5.03
16327,0,0,1,648.25,73.65,5
16328,0,0,1,648.62,98.2,6.67
16329,0,0,1,651.12,98.2,6.7
16330,0,0,1,650,98.2,6.68
16331,0,0,1,650.38,98.2,6.69
16332,0,0,1,650.25,98.2,6.69
16333,0,0,1,649.25,98.2,6.68
16334,0,0,1,650.62,98.2,6.69
16335,0,0,1,650.38,98.2,6.69
16336,0,0,1,650.38,98.2,6.69
16337,0,0,1,650.38,98.2,6.69
16338,0,0,1,650.38,98.2,6.69
16339,0,0,1,650.38,98.2,6.69
16340,0,0,1,650.38,98.2,6.69
16341,0,0,1,650.38,98.2,6.69
16342,0,0,1,650.38,98.2,6.69
16380,0,0,1,650.38,98.2,6.69
16381,0,0,1,650.38,98.2,6.69
16382,0,0,1,650.38,98.2,6.69
16383,0,0,1,650.38,98.2,6.69
16384,0,0,1,650.38,98.2,6.69
16385,0,0,1,650.38,98.2,6.69
16386,0,0,1,650.38,98.2,6.69
16387,0,0,1,650.12,98.2,6.69
16388,0,0,1,648.75,98.2,6.67
16389,0,0,1,649.62,98.2,6.68
16390,0,0,1,649.38,98.2,6.68
16391,0,0,1,650.75,98.2,6.69
16392,0,0,1,649.75,98.2,6.68
16393,0,0,1,650.62,98.2,6.69
16394,0,0,1,651,98.2,6.69
16395,0,0,1,650.62,98.2,6.69
16396,0,0,1,650,98.2,6.68
16397,0,0,1,651.12,98.2,6.7
16398,0,0,1,649.75,98.2,6.68
16399,0,0,1,649.75,98.2,6.68
16400,0,0,1,651.62,98.2,6.7
16401,0,0,1,650,515.55,35.09
16402,0,0,1,707,245.5,18.18
16403,0,0,1,656.25,73.65,5.06
16404,0,0,0,0,0,0
16680,0,0,0,0,0,0
16681,0,0,1,648.62,98.2,6.67
16682,0,0,1,650.38,98.2,6.69
16683,0,0,1,650.5,98.2,6.69
16684,0,0,1,650.75,98.2,6.69
16685,0,0,1,650.88,98.2,6.69
16686,0,0,1,651.88,98.2,6.7
16687,0,0,1,649.88,98.2,6.68
16688,0,0,1,651.38,98.2,6.7
16689,0,0,1,651,98.2,6.69
16690,0,0,1,650.5,98.2,6.69
16691,0,0,1,651.25,98.2,6.7
16692,0,0,1,651,98.2,6.69
16693,0,0,1,649.62,98.2,6.68
16694,0,0,1,650,98.2,6.68
16695,0,0,1,649.38,98.2,6.68
16696,0,0,1,652,98.2,6.7
16697,0,0,1,651.38,98.2,6.7
16698,0,0,1,650.38,73.65,5.02
16699,0,0,1,649,98.2,6.67
16700,0,0,1,649,98.2,6.67
16701,0,0,1,650.38,98.2,6.69
16702,0,0,1,647.88,98.2,6.66
16703,0,0,1,650.75,98.2,6.69
16704,0,0,1,651.38,98.2,6.7
16705,0,0,1,650.25,98.2,6.69
16706,0,0,1,649,98.2,6.67
16707,0,0,1,651.75,98.2,6.7
16708,0,0,1,749.12,343.7,26.96
16709,0,0,1,887.75,270.05,25.11
16710,1.56,-0.0037,1,676.5,24.55,1.74
16711,0,0,1,647.75,98.2,6.66
16712,0,0,1,648.62,98.2,6.67
16713,0,0,1,651.25,98.2,6.7
16714,0,0,1,647.75,98.2,6.66
16715,0,0,1,864.12,270.05,24.44
16716,0,0,1,669.5,122.75,8.61
16717,0,0,1,652.88,171.85,11.75
16718,0,0,1,830,540.1,46.94
16719,0,0,0,0,0,0
16860,0,0,0,0,0,0
16861,7.42,-0.0037,1,1383.38,417.35,60.46
16862,8.69,-0.0037,1,1589.38,220.95,36.77
16863,8.77,-0.0037,1,1591.75,49.1,8.18
16864,8.59,-0.0037,1,1527.75,0,0
16865,7.63,-0.0037,1,1371.12,24.55,3.52
16866,7.05,-0.0037,1,1247.25,-73.65,0
16867,6.2,-0.0037,1,1055.38,-147.3,0
16868,5.51,-0.0037,1,698.75,-24.55,0
16920,3.82,-0.0037,1,712.38,-49.1,0
16921,4.75,-0.0037,1,893.75,540.1,50.55
16922,6.74,-0.0037,1,1230.12,319.15,41.11
16923,6.55,-0.0037,1,870,196.4,17.89
16924,7.54,-0.0041,1,1029.88,491,52.95
16925,8.8,-0.0043,1,1206.38,515.55,65.13
16926,9.82,-0.0044,1,1314.75,294.6,40.56
16927,10.09,-0.0046,1,1352,73.65,10.43
16928,10.25,-0.0048,1,1368,147.3,21.1
16929,10.17,-0.0049,1,1352.75,73.65,10.43
16930,9.82,-0.005,1,1312.12,0,0
16931,9.07,-0.0051,1,1198.5,-147.3,0
16932,8,-0.0052,1,982.12,-122.75,0
16933,5.57,-0.0052,1,685.62,0,0
16934,5.12,-0.0057,1,648.38,73.65,5
16935,5.24,-0.0058,1,656.38,49.1,3.37
16936,4.87,-0.0059,1,651.12,73.65,5.02
16937,4.97,-0.0059,1,659,0,0
16938,4.84,-0.006,1,648.38,98.2,6.67
16939,5.03,-0.0061,1,693.25,98.2,7.13
16940,5.37,-0.0061,1,713.62,0,0
16941,5.35,-0.0061,1,714.25,49.1,3.67
16942,5.21,-0.0061,1,712.25,49.1,3.66
16943,5.2,-0.0062,1,706.38,49.1,3.63
16944,5.53,-0.0062,1,785.38,392.8,32.31
16945,5.91,-0.0062,1,785.62,147.3,12.12
16946,0,0,0,0,0,0
17040,0,0,0,0,0,0
17041,9.78,-0.0063,1,1322.25,171.85,23.8
17042,9.8,-0.0063,1,1312.62,24.55,3.37
17043,9.56,-0.0063,1,1241.5,-73.65,0
17044,8.9,-0.0063,1,1184.5,-122.75,0
17045,8.18,-0.0063,1,1081.5,-73.65,0
17046,7.44,-0.0063,1,963.75,-49.1,0
17047,6.67,-0.0063,1,881.38,24.55,2.27
17048,6.94,-0.0064,1,925.38,147.3,14.27
17049,6.92,-0.0064,1,915,171.85,16.47
17050,7.01,-0.0064,1,908.5,122.75,11.68
17051,7.99,-0.0064,1,1095.62,466.45,53.52
17052,9.17,-0.0064,1,1236.38,319.15,41.32
17053,9.95,-0.0065,1,1334.5,220.95,30.88
17054,10.15,-0.0065,1,1357.12,98.2,13.96
17055,10.03,-0.0066,1,1341.88,49.1,6.9
17056,9.25,-0.0067,1,1219.5,-98.2,0
17057,8.11,-0.0068,1,1074.62,-49.1,0
17058,7.14,-0.0069,1,947.25,-122.75,0
17059,6.63,-0.0071,1,673.75,0,0
17060,4.77,-0.0071,1,647.38,73.65,4.99
17100,2.65,-0.0072,1,647.88,73.65,5
17101,1.67,-0.0072,1,649.62,73.65,5.01
17102,0,0,1,648.62,73.65,5
17103,0,0,1,625,122.75,8.03
17104,0,0,1,658.25,73.65,5.08
17105,0,0,1,651.88,73.65,5.03
17106,0,0,1,558,-98.2,0
17107,0,0,1,290.88,-98.2,0
17108,0,0,1,121,-98.2,0
17109,0,0,0,0,0,0
17110,0,0,0,0,0,0
17111,0,0,1,0,0,0
17112,0,0,1,0,0,0
17113,0,0,1,0,0,0
17114,0,0,0,0,0,0
17115,0,0,0,0,0,0
17116,0,0,0,0,0,0
17160,0,0,0,0,0,0
17161,0,0,0,0,0,0
17162,0,0,0,0,0,0
17163,0,0,0,0,0,0
17164,0,0,0,0,0,0
17165,0,0,0,0,0,0
17166,0,0,0,0,0,0
17167,0,0,0,0,0,0
17168,0,0,0,0,0,0
17169,0,0,0,0,0,0
17170,0,0,0,0,0,0
17171,0,0,1,650.5,0,0
17220,0,0,1,649.88,0,0
17221,0,0,1,648.5,0,0
17222,0,0,1,629.88,122.75,8.1
17223,0,0,1,628,368.25,24.22
17224,2.92,-0.0073,1,718.5,49.1,3.69
17225,3.51,-0.0073,1,836.25,294.6,25.8
17226,3.82,-0.0074,1,939.5,122.75,12.08
17227,3.77,-0.0075,1,918.75,73.65,7.09
17228,3.69,-0.0076,1,923,73.65,7.12
17229,3.91,-0.0077,1,975.12,122.75,12.53
17230,4.15,-0.0078,1,1022.5,98.2,10.51
17231,4.37,-0.0078,1,1077.62,122.75,13.85
17232,4.55,-0.008,1,1122.75,122.75,14.43
17233,4.62,-0.0084,1,899,-147.3,0
17234,4.6,-0.0086,1,639.75,49.1,3.29
17235,3.54,-0.0086,1,644.25,73.65,4.97
17236,2.11,-0.0086,1,647,73.65,4.99
17237,0,0,1,650.62,98.2,6.69
17238,0,0,1,650.75,98.2,6.69
17239,0,0,1,653.88,98.2,6.72
17240,0,0,1,416.12,-98.2,0
17241,0,0,1,122.88,-98.2,0
17242,0,0,0,93.5,-98.2,0
17243,0,0,0,0,0,0
17244,0,0,0,0,0,0
17245,0,0,1,0,0,0
17246,0,0,1,0,0,0
17247,0,0,0,0,0,0
17248,0,0,0,0,0,0
17249,0,0,0,0,0,0
17250,0,0,0,0,0,0
17251,0,0,0,0,0,0
17252,0,0,0,0,0,0
17253,0,0,0,0,0,0
17254,0,0,1,649.88,0,0
17255,0,0,1,649.5,0,0
17256,0,0,1,648.12,0,0
17257,0,0,1,649.62,98.2,6.68
17258,0,0,1,629.38,147.3,9.71
17259,0,0,1,647.88,220.95,14.99
17260,0,0,1,661.12,147.3,10.2
17261,0,0,1,665.25,98.2,6.84
17262,0,0,1,651.62,98.2,6.7
17263,0,0,1,650.88,98.2,6.69
17264,0,0,1,645.12,98.2,6.63
17265,0,0,1,620.88,196.4,12.77
17266,0,0,1,621.5,294.6,19.17
17267,2.88,-0.0088,1,710.62,73.65,5.48
17268,2.77,-0.0088,1,662,24.55,1.7
17269,2.65,-0.0089,1,646.25,73.65,4.98
17270,2.66,-0.009,1,656.62,270.05,18.57
17271,3.43,-0.009,1,886.5,294.6,27.35
17272,4.02,-0.0091,1,1000.88,196.4,20.58
17273,4.2,-0.0092,1,1039.5,122.75,13.36
17274,4.12,-0.0093,1,970,-73.65,0
17275,3.59,-0.0094,1,673.25,49.1,3.46
17276,3.44,-0.0095,1,651.62,98.2,6.7
17277,2.81,-0.0095,1,648,98.2,6.66
17278,0,0,1,649.75,98.2,6.68
17279,0,0,1,649.62,98.2,6.68
17280,0,0,1,650.75,98.2,6.69
17281,0,0,1,649.88,98.2,6.68
17282,0,0,1,650.62,98.2,6.69
17283,0,0,1,648.88,98.2,6.67
17284,0,0,1,651,98.2,6.69
17285,0,0,1,651.25,98.2,6.7
17286,0,0,1,650.38,98.2,6.69
17287,0,0,1,649.38,98.2,6.68
17288,0,0,1,651.88,98.2,6.7
17289,0,0,1,649.88,98.2,6.68
17290,0,0,1,648.5,98.2,6.67
17291,0,0,1,625.75,147.3,9.65
17292,0,0,1,654.25,98.2,6.73
17293,0,0,1,649.25,98.2,6.68
17294,0,0,1,649.38,98.2,6.68
17295,0,0,1,651.25,98.2,6.7
17296,0,0,1,648.12,98.2,6.66
17297,0,0,1,375.88,-98.2,0
17298,0,0,0,95.5,-98.2,0
17299,0,0,0,0,0,0
17300,0,0,0,0,0,0
17301,0,0,0,0,0,0
17302,0,0,1,0,0,0
17303,0,0,1,0,0,0
17304,0,0,0,0,0,0
17305,0,0,0,0,0,0
17306,0,0,0,0,0,0
17307,0,0,0,0,0,0
17308,0,0,0,0,0,0
17309,0,0,0,0,0,0
17310,0,0,0,0,0,0
17311,0,0,0,0,0,0
17312,0,0,0,0,0,0
17313,0,0,1,649,0,0
17314,0,0,1,650.88,0,0
17315,0,0,1,651,0,0
17316,0,0,1,604.62,343.7,21.76
17317,0,0,1,637.88,466.45,31.16
17318,2.84,-0.0096,1,702.38,0,0
17319,2.5,-0.0097,1,640.62,73.65,4.94
17320,2.61,-0.0097,1,644.75,122.75,8.29
17321,2.65,-0.0098,1,651.88,98.2,6.7
17322,2.65,-0.0099,1,651.12,98.2,6.7
17323,2.67,-0.01,1,652,98.2,6.7
17324,2.66,-0.0101,1,651.12,98.2,6.7
17325,2.65,-0.0102,1,650.25,98.2,6.69
17326,2.66,-0.0102,1,651.38,73.65,5.02
17327,2.56,-0.0103,1,652.62,73.65,5.03
17328,2.63,-0.0103,1,649,73.65,5.01
17329,2.59,-0.0103,1,650.88,73.65,5.02
17330,0,0,1,649.62,73.65,5.01
17331,0,0,1,638.25,147.3,9.85
17332,0,0,1,652,98.2,6.7
17333,0,0,1,651.5,98.2,6.7
17334,0,0,1,496.88,-98.2,0
17335,0,0,1,195.38,-98.2,0
17336,0,0,0,0,0,0
17337,0,0,0,0,0,0
17338,0,0,0,0,0,0
17339,0,0,1,0,0,0
17340,0,0,1,0,0,0
17341,0,0,0,0,0,0
17460,0,0,0,0,0,0
17461,0,0,0,0,0,0
17462,0,0,0,0,0,0
17463,0,0,0,0,0,0
17464,0,0,0,0,0,0
17465,0,0,0,0,0,0
17466,0,0,0,0,0,0
17467,0,0,1,649.25,0,0
17468,0,0,1,649.12,0,0
17469,0,0,1,610.25,171.85,10.98
17470,0,0,1,624.62,319.15,20.88
17471,2.81,-0.0105,1,719.25,98.2,7.4
17472,2.77,-0.0105,1,652.75,-49.1,0
17473,2.54,-0.0106,1,634.12,73.65,4.89
17474,2.64,-0.0107,1,648,73.65,5
17475,2.67,-0.0107,1,657.5,49.1,3.38
17476,2.99,-0.0108,1,751.25,294.6,23.18
17477,3.58,-0.0109,1,899.5,171.85,16.19
17478,3.72,-0.011,1,896.88,49.1,4.61
17479,3.64,-0.011,1,886.75,49.1,4.56
17480,3.53,-0.0111,1,865,73.65,6.67
17481,3.43,-0.0112,1,836,49.1,4.3
17482,3.21,-0.0113,1,768,24.55,1.97
17483,3.01,-0.0113,1,763,24.55,1.96
17484,2.83,-0.0114,1,672.88,73.65,5.19
17485,2.56,-0.0115,1,650.12,73.65,5.01
17486,2.59,-0.0115,1,646.75,98.2,6.65
17487,2.41,-0.0116,1,649.62,98.2,6.68
17488,1.57,-0.0116,1,651.88,98.2,6.7
17489,0,0,1,630.38,122.75,8.1
17490,0,0,1,652.5,98.2,6.71
17491,0,0,1,354.5,-98.2,0
17492,0,0,1,143.88,-98.2,0
17493,0,0,0,0,0,0
17494,0,0,0,0,0,0
17495,0,0,0,0,0,0
17496,0,0,1,0,0,0
17497,0,0,1,0,0,0
17498,0,0,0,0,0,0
17499,0,0,0,0,0,0
17500,0,0,0,0,0,0
17501,0,0,0,0,0,0
17502,0,0,0,0,0,0
17503,0,0,0,0,0,0
17504,0,0,0,0,0,0
17505,0,0,0,0,0,0
17506,0,0,0,0,0,0
17520,0,0,1,646.88,0,0
17521,0,0,1,635.62,294.6,19.61
17522,0,0,1,613.88,491,31.56
17523,2.87,-0.0117,1,685.5,73.65,5.29
17524,2.56,-0.0118,1,646.75,98.2,6.65
17525,2.6,-0.0118,1,647.38,122.75,8.32
17526,2.66,-0.0119,1,654.38,98.2,6.73
17527,2.66,-0.0119,1,649.75,98.2,6.68
17528,2.63,-0.012,1,652.25,98.2,6.71
17529,2.69,-0.0121,1,653.12,98.2,6.72
17530,2.65,-0.0122,1,653.5,73.65,5.04
17531,2.68,-0.0123,1,649.38,98.2,6.68
17532,2.67,-0.0124,1,650.5,73.65,5.02
17533,2.63,-0.0125,1,650,73.65,5.01
17534,2.66,-0.0125,1,650,73.65,5.01
17535,2.45,-0.0125,1,651,98.2,6.69
17536,1.7,-0.0126,1,650,73.65,5.01
17537,0,0,1,647.38,73.65,4.99
17538,0,0,1,649.88,98.2,6.68
17539,0,0,1,651.38,98.2,6.7
17540,0,0,1,639.5,147.3,9.86
17541,0,0,1,652.25,98.2,6.71
17542,0,0,1,349.12,-98.2,0
17543,0,0,0,93.88,-98.2,0
17544,0,0,0,0,0,0
17545,0,0,0,0,0,0
17546,0,0,1,0,0,0
17547,0,0,1,0,0,0
17548,0,0,1,0,0,0
17549,0,0,0,0,0,0
17550,0,0,0,0,0,0
17551,0,0,0,0,0,0
17552,0,0,0,0,0,0
17553,0,0,0,0,0,0
17554,0,0,0,0,0,0
17555,0,0,0,0,0,0
17556,0,0,1,653.38,0,0
17557,0,0,1,650.12,0,0
17558,0,0,1,650,0,0
17559,0,0,1,611.5,196.4,12.58
17560,0,0,1,618.75,491,31.81
17561,3.11,-0.0127,1,824,368.25,31.78
17562,3.93,-0.0128,1,1050.12,368.25,40.5
17563,5.09,-0.0129,1,1289.88,196.4,26.53
17564,5.74,-0.013,1,1414.88,73.65,10.91
17565,5.67,-0.0134,1,1354.62,0,0
17566,5.3,-0.0135,1,1295.25,49.1,6.66
17567,4.73,-0.0136,1,1152.88,0,0
17568,4.07,-0.0137,1,939.88,-147.3,0
17569,3.91,-0.0138,1,659.25,73.65,5.08
17570,2.51,-0.0139,1,649,73.65,5.01
17571,1.61,-0.0139,1,647.38,73.65,4.99
17572,0,0,1,653,73.65,5.04
17573,0,0,1,650.5,73.65,5.02
17574,0,0,1,641.88,122.75,8.25
17575,0,0,1,652,73.65,5.03
17576,0,0,1,649.75,98.2,6.68
17577,0,0,1,650.25,98.2,6.69
17578,0,0,1,420.38,-98.2,0
17579,0,0,1,168.75,-98.2,0
17580,0,0,1,117.38,-98.2,0
17581,0,0,0,0,0,0
17582,0,0,0,0,0,0
17583,0,0,1,0,0,0
17584,0,0,1,0,0,0
17585,0,0,0,0,0,0
17586,0,0,0,0,0,0
17587,0,0,0,0,0,0
17588,0,0,0,0,0,0
17589,0,0,0,0,0,0
17590,0,0,0,0,0,0
17591,0,0,0,0,0,0
17592,0,0,0,0,0,0
17593,0,0,0,0,0,0
17594,0,0,0,0,0,0
17595,0,0,1,651.12,0,0
17596,0,0,1,651.12,0,0
17597,0,0,1,648.88,98.2,6.67
17598,0,0,1,650.75,98.2,6.69
17599,0,0,1,651.75,98.2,6.7
17600,0,0,1,651,73.65,5.02
17601,0,0,1,649.75,98.2,6.68
17602,0,0,1,650.88,73.65,5.02
17603,0,0,1,649.75,98.2,6.68
17604,0,0,1,650.75,73.65,5.02
17605,0,0,1,649,73.65,5.01
17606,0,0,1,648,73.65,5
17607,0,0,1,652.5,73.65,5.03
17608,0,0,1,649.62,73.65,5.01
17609,0,0,1,650,73.65,5.01
17610,0,0,1,649.12,73.65,5.01
17611,0,0,1,652.12,98.2,6.71
17612,0,0,1,650.75,98.2,6.69
17613,0,0,1,650.62,98.2,6.69
17614,0,0,1,651.5,98.2,6.7
17615,0,0,1,651.12,98.2,6.7
17616,0,0,1,650.62,98.2,6.69
17617,0,0,1,651.38,98.2,6.7
17618,0,0,1,650.5,73.65,5.02
17619,0,0,1,651.38,73.65,5.02
17620,0,0,1,651.25,73.65,5.02
17621,0,0,1,649.88,98.2,6.68
17622,0,0,1,648.62,73.65,5
17623,0,0,1,650.12,73.65,5.01
17624,0,0,1,650.25,73.65,5.02
17625,0,0,1,650.5,73.65,5.02
17626,0,0,1,650.75,73.65,5.02
17627,0,0,1,649.88,73.65,5.01
17628,0,0,1,649,73.65,5.01
17629,0,0,1,650.12,73.65,5.01
17630,0,0,1,651,73.65,5.02
17631,0,0,1,650.38,73.65,5.02
17632,0,0,1,650.62,73.65,5.02
17633,0,0,1,649,73.65,5.01
17634,0,0,1,649.12,98.2,6.68
17635,0,0,1,650.12,73.65,5.01
17636,0,0,1,649.88,73.65,5.01
17637,0,0,1,649.62,73.65,5.01
17638,0,0,1,649.25,73.65,5.01
17639,0,0,1,650.38,73.65,5.02
17640,0,0,1,649,73.65,5.01
17641,0,0,1,650.12,73.65,5.01
17642,0,0,1,651.88,73.65,5.03
17643,0,0,1,650.38,73.65,5.02
17644,0,0,1,649,73.65,5.01
17645,0,0,1,647.88,73.65,5
17646,0,0,1,648.5,73.65,5
17647,0,0,1,650.38,73.65,5.02
17648,0,0,1,651.5,73.65,5.02
17649,0,0,1,650.62,73.65,5.02
17650,0,0,1,649.75,73.65,5.01
17651,0,0,1,651,73.65,5.02
17652,0,0,1,650.88,73.65,5.02
17653,0,0,1,651.5,73.65,5.02
17654,0,0,1,650,73.65,5.01
17655,0,0,1,649.5,73.65,5.01
17656,0,0,1,650.62,73.65,5.02
17657,0,0,1,650.62,73.65,5.02
17658,0,0,1,649.75,73.65,5.01
17659,0,0,1,651.12,73.65,5.02
17660,0,0,1,647.12,98.2,6.65
17661,0,0,1,650.5,73.65,5.02
17662,0,0,1,650,73.65,5.01
17663,0,0,1,649.88,73.65,5.01
17664,0,0,1,649.12,73.65,5.01
17665,0,0,1,647.62,73.65,4.99
17666,0,0,1,649.75,73.65,5.01
17667,0,0,1,650.75,73.65,5.02
17668,0,0,1,650.25,73.65,5.02
17669,0,0,1,649.5,73.65,5.01
17670,0,0,1,651.25,73.65,5.02
17671,0,0,1,652.12,73.65,5.03
17672,0,0,1,650.62,73.65,5.02
17673,0,0,1,649.88,73.65,5.01
17674,0,0,1,649.75,73.65,5.01
17675,0,0,1,650.5,73.65,5.02
17676,0,0,1,649.62,73.65,5.01
17677,0,0,1,651.5,73.65,5.02
17678,0,0,1,648.12,73.65,5
17679,0,0,1,649.88,73.65,5.01
17680,0,0,1,650.75,73.65,5.02
17681,0,0,1,650,73.65,5.01
17682,0,0,1,647.25,73.65,4.99
17683,0,0,1,647.62,73.65,4.99
17684,0,0,1,623,171.85,11.21
17685,0,0,1,627.12,270.05,17.73
17686,0,0,1,688.38,343.7,24.78
17687,2.98,-0.014,1,783,196.4,16.1
17688,3.29,-0.0141,1,864.88,270.05,24.46
17689,3.78,-0.0142,1,955.5,171.85,17.2
17690,3.91,-0.0143,1,984.25,98.2,10.12
17691,4.03,-0.0144,1,1003.5,245.5,25.8
17692,4.88,-0.0145,1,1234.88,294.6,38.1
17693,5.65,-0.0146,1,1416.25,196.4,29.13
17694,6.21,-0.0148,1,1541.62,98.2,15.85
17695,6.17,-0.015,1,1497.5,24.55,3.85
17696,5.98,-0.0151,1,1488.25,49.1,7.65
17697,5.72,-0.0153,1,1390,24.55,3.57
17698,5.12,-0.0154,1,1232.25,0,0
17699,4.98,-0.0156,1,951.62,-147.3,0
17700,4.26,-0.0156,1,670.88,24.55,1.72
17701,2.58,-0.0157,1,647.88,73.65,5
17702,0,0,1,651.25,73.65,5.02
17703,0,0,1,651.12,73.65,5.02
17704,0,0,1,651.88,73.65,5.03
17705,0,0,1,632.12,98.2,6.5
17706,0,0,1,600.88,-98.2,0
17707,0,0,1,314.25,-98.2,0
17708,0,0,1,138.75,-98.2,0
17709,0,0,0,0,0,0
17710,0,0,0,0,0,0
17711,0,0,1,0,0,0
17712,0,0,1,0,0,0
17713,0,0,1,0,0,0
17714,0,0,0,0,0,0
17715,0,0,0,0,0,0
17716,0,0,0,0,0,0
17717,0,0,0,0,0,0
17718,0,0,0,0,0,0
17719,0,0,0,0,0,0
17720,0,0,0,0,0,0
17721,0,0,1,650.5,0,0
17722,0,0,1,888.25,0,0
