"Time (seconds)","Speed (mph)","Grade (rise/run)","Key On/Off (1/0)","Engine Speed (rpm)","Engine Torque (Nm)","Engine Power (kW)"
9380,5.11,-0.0088,1,591.12,98.24,6.08
9381,2.82,-0.0088,1,601.25,98.24,6.19
9382,0.98,-0.0088,1,602,98.24,6.19
9383,0,0,1,600.62,98.24,6.18
9384,0,0,1,600.12,98.24,6.17
9385,0,0,1,598.5,98.24,6.16
9386,0,0,1,602.25,98.24,6.2
9387,0,0,1,595.5,98.24,6.13
9388,0,0,1,602.5,98.24,6.2
9389,0,0,1,600.12,98.24,6.17
9390,0,0,1,600.38,98.24,6.18
9391,0,0,1,599.88,98.24,6.17
9392,0,0,1,598.88,98.24,6.16
9393,0,0,1,601.12,98.24,6.18
9394,0,0,1,600.12,98.24,6.17
9395,0,0,1,601.88,73.68,4.64
9396,0,0,1,597.12,98.24,6.14
9397,0,0,1,600.75,98.24,6.18
9398,0,0,1,600.25,98.24,6.18
9399,0,0,1,599.38,98.24,6.17
9400,0,0,1,600.5,98.24,6.18
9401,0,0,1,602.5,98.24,6.2
9402,0,0,1,601.38,98.24,6.19
9403,0,0,1,600,98.24,6.17
9404,0,0,1,597.88,98.24,6.15
9405,0,0,1,601.12,73.68,4.64
9406,0,0,1,600.12,98.24,6.17
9407,0,0,1,600.5,98.24,6.18
9408,0,0,1,600,98.24,6.17
9409,0,0,1,601.5,73.68,4.64
9410,0,0,1,599.75,98.24,6.17
9411,0,0,1,598.88,98.24,6.16
9412,0,0,1,598.62,98.24,6.16
9413,0,0,1,599.88,98.24,6.17
9414,0,0,1,598.62,98.24,6.16
9415,0,0,1,601.62,73.68,4.64
9416,0,0,1,599.25,98.24,6.16
9417,0,0,1,599.62,98.24,6.17
9418,0,0,1,601.75,98.24,6.19
9419,0,0,1,600.88,73.68,4.64
9420,0,0,1,599.38,98.24,6.17
9421,0,0,1,600,98.24,6.17
9422,0,0,1,601.25,73.68,4.64
9423,0,0,1,596.75,98.24,6.14
9424,0,0,1,597.88,98.24,6.15
9425,0,0,1,606.62,122.8,7.8
9426,0.83,-0.0089,1,607,98.24,6.24
9427,1.02,-0.0089,1,679.5,196.48,13.98
9428,2.59,-0.0089,1,689.88,712.24,51.45
9429,5.1,-0.009,1,1173.88,1056.08,129.82
9430,7.07,-0.0091,1,1255.75,-171.92,0
9431,8.23,-0.0092,1,1096,1006.96,115.57
9432,10.15,-0.0092,1,1275.5,270.16,36.09
9433,11.21,-0.0093,1,889.75,171.92,16.02
9434,11.38,-0.0093,1,898.5,245.6,23.11
9435,12.29,-0.0094,1,950.62,933.28,92.91
9436,13.67,-0.0095,1,1108.25,859.6,99.76
9437,15.8,-0.0097,1,1223.75,687.68,88.13
9438,16.24,-0.01,1,1023.5,442.08,47.38
9439,18.37,-0.0104,1,1131.75,2308.64,273.61
9440,21.7,-0.0109,1,1345.12,2161.28,304.44
9441,24.11,-0.0115,1,1441.38,98.24,14.83
9442,25.78,-0.0123,1,1191.38,540.32,67.41
9443,27.56,-0.0132,1,1296.62,638.56,86.71
9444,28.53,-0.0141,1,1342.5,-171.92,0
9445,28.06,-0.0147,1,1300.5,-171.92,0
9446,27.32,-0.0154,1,1231.12,-49.12,0
9447,27.62,-0.0161,1,1299.5,24.56,3.34
9448,28.02,-0.0165,1,1282.5,-171.92,0
9449,28.67,-0.0168,1,1021.75,392.96,42.05
9450,27.83,-0.0171,1,1297.62,-171.92,0
9451,26.62,-0.0175,1,1236.12,-147.36,0
9452,24.01,-0.0178,1,1116.75,-147.36,0
9453,22.62,-0.0179,1,1046.25,-147.36,0
9454,20.56,-0.018,1,944.12,-122.8,0
9455,18.29,-0.018,1,851.88,-122.8,0
9456,16.73,-0.0181,1,751.88,-122.8,0
9457,13.67,-0.0181,1,620.5,-49.12,0
9458,10.1,-0.0181,1,612.62,49.12,3.15
9459,6.44,-0.0181,1,600.62,49.12,3.09
9460,3.92,-0.0181,1,602.75,73.68,4.65
9461,1.66,-0.0181,1,602.25,73.68,4.65
9462,0.94,-0.0181,1,600.38,49.12,3.09
9463,0,0,1,600.38,49.12,3.09
9464,0,0,1,599.25,49.12,3.08
9465,0,0,1,598.75,49.12,3.08
9466,0,0,1,598.38,49.12,3.08
9467,0,0,1,601.38,49.12,3.09
9468,0,0,1,600,49.12,3.09
9469,0,0,1,600,49.12,3.09
9470,0,0,1,600.25,49.12,3.09
9471,0,0,1,600.5,49.12,3.09
9472,0,0,1,599.75,49.12,3.09
9473,0,0,1,602.25,49.12,3.1
9474,0,0,1,599.25,49.12,3.08
9475,0,0,1,600.12,49.12,3.09
9476,0,0,1,595.88,73.68,4.6
9477,0.67,-0.0181,1,603.12,49.12,3.1
9478,0,0,1,599.38,49.12,3.08
9479,0,0,1,595.75,73.68,4.6
9480,0,0,1,597.62,73.68,4.61
9481,0,0,1,600.38,73.68,4.63
9482,0,0,1,599,73.68,4.62
9483,0,0,1,600.12,73.68,4.63
9484,0,0,1,600.62,73.68,4.63
9485,0,0,1,601.75,73.68,4.64
9486,0,0,1,600.62,73.68,4.63
9487,0,0,1,599.62,73.68,4.63
9488,0,0,1,598.88,98.24,6.16
9489,0,0,1,599.75,73.68,4.63
9490,0,0,1,601.75,73.68,4.64
9491,0,0,1,598.62,98.24,6.16
9492,0,0,1,599,98.24,6.16
9493,0,0,1,599.62,73.68,4.63
9494,0,0,1,599.75,73.68,4.63
9495,0,0,1,599.88,73.68,4.63
9496,0,0,1,600.25,73.68,4.63
9497,0,0,1,601.25,73.68,4.64
9498,0,0,1,600.38,73.68,4.63
9499,0,0,1,599.25,98.24,6.16
9500,0,0,1,598.5,98.24,6.16
9501,0,0,1,601.88,73.68,4.64
9502,0,0,1,601.25,73.68,4.64
9503,0,0,1,601.88,73.68,4.64
9504,0,0,1,599.38,73.68,4.62
9505,0,0,1,599.38,98.24,6.17
9506,0,0,1,597,98.24,6.14
9507,0,0,1,598.25,98.24,6.15
9508,0,0,1,598.5,73.68,4.62
9509,0,0,1,599.88,73.68,4.63
9510,0,0,1,600.88,73.68,4.64
9511,0,0,1,599.38,98.24,6.17
9512,0,0,1,602.25,73.68,4.65
9513,0,0,1,600.12,73.68,4.63
9514,0,0,1,599.62,98.24,6.17
9515,0,0,1,601.12,73.68,4.64
9516,0,0,1,601.62,73.68,4.64
9517,0,0,1,599.5,73.68,4.63
9518,0,0,1,600.88,73.68,4.64
9519,0,0,1,598.62,98.24,6.16
9520,0,0,1,600.88,73.68,4.64
9521,0,0,1,599.88,98.24,6.17
9522,0,0,1,599.62,73.68,4.63
9523,0,0,1,599.38,98.24,6.17
9524,0,0,1,597,98.24,6.14
9525,0,0,1,598.38,98.24,6.16
9526,0,0,1,600.5,73.68,4.63
9527,0,0,1,599.38,73.68,4.62
9528,0,0,1,599.62,73.68,4.63
9529,0,0,1,599.5,73.68,4.63
9530,0,0,1,599.5,73.68,4.63
9531,0,0,1,600.88,73.68,4.64
9532,0,0,1,599.5,73.68,4.63
9533,0,0,1,601.5,73.68,4.64
9534,0,0,1,600.62,73.68,4.63
9535,0,0,1,600.62,73.68,4.63
9536,0,0,1,601.12,73.68,4.64
9537,0,0,1,601.62,49.12,3.09
9538,0,0,1,599,49.12,3.08
9539,0,0,1,601.25,49.12,3.09
9540,0,0,1,601.75,49.12,3.1
9541,0,0,1,598.88,73.68,4.62
9542,0,0,1,599.62,49.12,3.08
9543,0,0,1,601.12,49.12,3.09
9544,0,0,1,598.5,49.12,3.08
9545,0,0,1,599.75,49.12,3.09
9546,0,0,1,601.88,49.12,3.1
9547,0,0,1,598.75,49.12,3.08
9548,0,0,1,599,49.12,3.08
9549,0,0,1,602.25,49.12,3.1
9550,0,0,1,598.25,73.68,4.62
9551,0,0,1,599.88,49.12,3.09
9552,0,0,1,601.25,49.12,3.09
9553,0,0,1,599.88,49.12,3.09
9554,0,0,1,599.25,49.12,3.08
9555,0,0,1,601.38,49.12,3.09
9556,0,0,1,601,49.12,3.09
9557,0,0,1,599.88,49.12,3.09
9558,0,0,1,600.5,49.12,3.09
9559,0,0,1,597.88,73.68,4.61
9560,0,0,1,601.75,49.12,3.1
9561,0,0,1,600,49.12,3.09
9562,0,0,1,597.62,73.68,4.61
9563,0,0,1,600.62,49.12,3.09
9564,0,0,1,600.88,49.12,3.09
9565,0,0,1,600.88,49.12,3.09
9566,0,0,1,599.12,49.12,3.08
9567,0,0,1,600.75,49.12,3.09
9568,0,0,1,599.5,49.12,3.08
9569,0,0,1,598.25,49.12,3.08
9570,0,0,1,598.38,73.68,4.62
9571,0,0,1,600.62,49.12,3.09
9572,0,0,1,601.75,49.12,3.1
9573,0,0,1,599.5,49.12,3.08
9574,0,0,1,598.88,49.12,3.08
9575,0,0,1,601.5,49.12,3.09
9576,0,0,1,597.5,49.12,3.07
9577,0,0,1,600.38,49.12,3.09
9578,0,0,1,599,73.68,4.62
9579,0,0,1,599.75,49.12,3.09
9580,0,0,1,601.88,49.12,3.1
9581,0,0,1,598,49.12,3.08
9582,0,0,1,599.38,49.12,3.08
9583,0,0,1,600.5,49.12,3.09
9584,0,0,1,600.62,49.12,3.09
9585,0,0,1,598.75,49.12,3.08
9586,0,0,1,600.12,49.12,3.09
9587,0,0,1,597.5,49.12,3.07
9588,0,0,1,601.12,49.12,3.09
9589,0,0,1,599.88,49.12,3.09
9590,0,0,1,599.75,49.12,3.09
9591,0,0,1,598.88,49.12,3.08
9592,0,0,1,599.88,49.12,3.09
9593,0,0,1,600.38,49.12,3.09
9594,0,0,1,600,49.12,3.09
9595,0,0,1,600.88,49.12,3.09
9596,0,0,1,598.88,49.12,3.08
9597,0,0,1,602,49.12,3.1
9598,0,0,1,601,49.12,3.09
9599,0,0,1,599.25,49.12,3.08
9600,0,0,1,598.88,49.12,3.08
9601,0,0,1,600.5,49.12,3.09
9602,0,0,1,602,49.12,3.1
9603,0,0,1,600.25,49.12,3.09
9604,0,0,1,600,49.12,3.09
9605,0,0,1,598.38,49.12,3.08
9606,0,0,1,599.62,49.12,3.08
9607,0,0,1,600.25,49.12,3.09
9608,0,0,1,599.75,49.12,3.09
9609,0,0,1,598.5,49.12,3.08
9610,0,0,1,600.62,49.12,3.09
9611,0,0,1,599.12,73.68,4.62
9612,0,0,1,600.75,49.12,3.09
9613,0,0,1,599,49.12,3.08
9614,0,0,1,600.62,49.12,3.09
9615,0,0,1,599.25,49.12,3.08
9616,0,0,1,598.75,49.12,3.08
9617,0,0,1,599.5,49.12,3.08
9618,0,0,1,600.62,49.12,3.09
9619,0,0,1,599.12,49.12,3.08
9620,0,0,1,600,49.12,3.09
9621,0,0,1,598.38,49.12,3.08
9622,0,0,1,600.62,49.12,3.09
9623,0,0,1,600.75,49.12,3.09
9624,0,0,1,600.25,49.12,3.09
9625,0,0,1,601.38,49.12,3.09
9626,0,0,1,599.88,49.12,3.09
9627,0,0,1,600.62,49.12,3.09
9628,0,0,1,600.38,49.12,3.09
9629,0,0,1,599.88,49.12,3.09
9630,0,0,1,597,73.68,4.61
9631,0,0,1,600.75,49.12,3.09
9632,0,0,1,600.12,49.12,3.09
9633,0,0,1,600.75,49.12,3.09
9634,0,0,1,600.5,49.12,3.09
9635,0,0,1,599.75,49.12,3.09
9636,0,0,1,598.75,49.12,3.08
9637,0,0,1,600.12,49.12,3.09
9638,0,0,1,599.88,49.12,3.09
9639,0,0,1,599.88,49.12,3.09
9640,0,0,1,599.25,49.12,3.08
9641,0,0,1,598.88,49.12,3.08
9642,0,0,1,599.12,49.12,3.08
9643,0,0,1,600.88,49.12,3.09
9644,0,0,1,598.38,49.12,3.08
9645,0,0,1,599.88,49.12,3.09
9646,0,0,1,601,49.12,3.09
9647,0,0,1,598.38,49.12,3.08
9648,0,0,1,599.62,49.12,3.08
9649,0,0,1,599.88,49.12,3.09
9650,0,0,1,601,49.12,3.09
9651,0,0,1,599.25,49.12,3.08
9652,0,0,1,601,49.12,3.09
9653,0,0,1,601.88,49.12,3.1
9654,0,0,1,597,73.68,4.61
9655,0,0,1,600.75,49.12,3.09
9656,0,0,1,600.5,49.12,3.09
9657,0,0,1,599.88,49.12,3.09
9658,0,0,1,599.25,49.12,3.08
9659,0,0,1,600,49.12,3.09
9660,0,0,1,600,49.12,3.09
9661,0,0,1,600.88,49.12,3.09
9662,0,0,1,599.5,49.12,3.08
9663,0,0,1,599.5,49.12,3.08
9664,0,0,1,602.5,49.12,3.1
9665,0,0,1,601.25,49.12,3.09
9666,0,0,1,599.38,49.12,3.08
9667,0,0,1,600.12,49.12,3.09
9668,0,0,1,597.88,49.12,3.08
9669,0,0,1,600.75,49.12,3.09
9670,0,0,1,600.5,49.12,3.09
9671,0,0,1,599.5,49.12,3.08
9672,0,0,1,601.62,49.12,3.09
9673,0,0,1,600.62,49.12,3.09
9674,0,0,1,598.12,49.12,3.08
9675,0,0,1,601,49.12,3.09
9676,0,0,1,598.62,49.12,3.08
9677,0,0,1,602,49.12,3.1
9678,0,0,1,600,49.12,3.09
9679,0,0,1,600.75,49.12,3.09
9680,0,0,1,600.12,49.12,3.09
9681,0,0,1,600.5,49.12,3.09
9682,0,0,1,598.62,49.12,3.08
9683,0,0,1,600.12,49.12,3.09
9684,0,0,1,600.12,49.12,3.09
9685,0,0,1,600.12,49.12,3.09
9686,0,0,1,599.5,49.12,3.08
9687,0,0,1,600.38,49.12,3.09
9688,0,0,1,601.25,49.12,3.09
9689,0,0,1,599.38,49.12,3.08
9690,0,0,1,598.38,49.12,3.08
9691,0,0,1,599.5,49.12,3.08
9692,0,0,1,600.88,49.12,3.09
9693,0,0,1,600.75,49.12,3.09
9694,0,0,1,599.88,49.12,3.09
9695,0,0,1,601.25,49.12,3.09
9696,0,0,1,600.75,49.12,3.09
9697,0,0,1,600.75,49.12,3.09
9698,0,0,1,597.5,49.12,3.07
9699,0,0,1,601.5,49.12,3.09
9700,0,0,1,599.25,49.12,3.08
9701,0,0,1,597.5,49.12,3.07
9702,0,0,1,600.62,49.12,3.09
9703,0,0,1,599.75,49.12,3.09
9704,0,0,1,601,49.12,3.09
9705,0,0,1,600.38,49.12,3.09
9706,0,0,1,601.25,49.12,3.09
9707,0,0,1,600,49.12,3.09
9708,0,0,1,599.62,49.12,3.08
9709,0,0,1,600,49.12,3.09
9710,0,0,1,598,49.12,3.08
9711,0,0,1,600.38,49.12,3.09
9712,0,0,1,600.75,49.12,3.09
9713,0,0,1,599.5,49.12,3.08
9714,0,0,1,599.75,49.12,3.09
9715,0,0,1,601.62,49.12,3.09
9716,0,0,1,599.5,49.12,3.08
9717,0,0,1,601,49.12,3.09
9718,0,0,1,599.38,49.12,3.08
9719,0,0,1,599.75,49.12,3.09
9720,0,0,1,601.12,49.12,3.09
9721,0,0,1,600.38,49.12,3.09
9722,0,0,1,597.62,49.12,3.07
9723,0,0,1,599.88,49.12,3.09
9724,0,0,1,600.75,49.12,3.09
9725,0,0,1,600,49.12,3.09
9726,0,0,1,598.62,73.68,4.62
9727,0,0,1,599.75,49.12,3.09
9728,0,0,1,599.62,49.12,3.08
9729,0,0,1,600,49.12,3.09
9730,0,0,1,599.88,49.12,3.09
9731,0,0,1,600.12,49.12,3.09
9732,0,0,1,599.12,49.12,3.08
9733,0,0,1,600.75,49.12,3.09
9734,0,0,1,600.25,49.12,3.09
9735,0,0,1,599.75,49.12,3.09
9736,0,0,1,600.25,49.12,3.09
9737,0,0,1,600,49.12,3.09
9738,0,0,1,600.38,49.12,3.09
9739,0,0,1,598.62,49.12,3.08
9740,0,0,1,599.88,49.12,3.09
9741,0,0,1,600.5,49.12,3.09
9742,0,0,1,599.12,49.12,3.08
9743,0,0,1,601,49.12,3.09
9744,0,0,1,600.25,49.12,3.09
9745,0,0,1,599.38,49.12,3.08
9746,0,0,1,600.5,49.12,3.09
9747,0,0,1,602.62,49.12,3.1
9748,0,0,1,597.62,49.12,3.07
9749,0,0,1,600.12,49.12,3.09
9750,0,0,1,600.88,49.12,3.09
9751,0,0,1,600.38,49.12,3.09
9752,0,0,1,599,49.12,3.08
9753,0,0,1,600.75,49.12,3.09
9754,0,0,1,600.75,49.12,3.09
9755,0,0,1,600.25,49.12,3.09
9756,0,0,1,599.75,49.12,3.09
9757,0,0,1,601,49.12,3.09
9758,0,0,1,599.38,49.12,3.08
9759,0,0,1,599.75,49.12,3.09
9760,0,0,1,598.62,49.12,3.08
9761,0,0,1,599.38,49.12,3.08
9762,0,0,1,598.88,49.12,3.08
9763,0,0,1,599.88,49.12,3.09
9764,0,0,1,601.12,49.12,3.09
9765,0,0,1,594.25,73.68,4.59
9766,1.26,-0.0182,1,596.62,98.24,6.14
9767,2.22,-0.0182,1,601.12,171.92,10.82
9768,2.97,-0.0182,1,616.25,49.12,3.17
9769,3.38,-0.0182,1,673.12,-122.8,0
9770,3.36,-0.0183,1,676.25,-122.8,0
9771,3.33,-0.0183,1,670.12,-122.8,0
9772,3.19,-0.0183,1,623.12,-73.68,0
9773,3.8,-0.0183,1,871,589.44,53.76
9774,5.85,-0.0184,1,1227.75,515.76,66.31
9775,7.97,-0.0185,1,1655.62,540.32,93.68
9776,9.34,-0.0185,1,1274,-171.92,0
9777,9.94,-0.0185,1,1019.62,564.88,60.31
9778,11.94,-0.0185,1,1190.5,933.28,116.35
9779,13.9,-0.0185,1,1381.62,663.12,95.94
9780,14.73,-0.0185,1,1473.62,0,0
9781,14.94,-0.0186,1,1160.5,319.28,38.8
9782,15.02,-0.0186,1,1116.88,-147.36,0
9783,16.01,-0.0187,1,977.75,442.08,45.26
9784,17.2,-0.0191,1,1078.88,589.44,66.59
9785,19.18,-0.0194,1,1184.62,614,76.17
9786,20.87,-0.0195,1,973.5,221.04,22.53
9787,21.84,-0.0194,1,1040.12,1449.04,157.83
9788,24.42,-0.0196,1,1147.62,1522.72,183
9789,26.12,-0.02,1,1052.75,-147.36,0
9790,27.66,-0.0202,1,1020.75,1350.8,144.39
9791,30.05,-0.0203,1,1109.62,1743.76,202.62
9792,32.03,-0.0204,1,1172.88,589.44,72.4
9793,33.31,-0.0207,1,977.12,540.32,55.29
9794,34.85,-0.0216,1,997.25,2038.48,212.88
9795,36.37,-0.0227,1,1043.88,1842,201.36
9796,37.24,-0.0233,1,1075.25,1375.36,154.87
9797,38.02,-0.026,1,1101.25,1178.88,135.95
9798,38.88,-0.0267,1,1114.62,1203.44,140.47
9799,39.49,-0.0272,1,1140.62,957.84,114.41
9800,40.49,-0.0271,1,1160.88,884.16,107.48
9801,41.32,-0.0271,1,1186.62,1080.64,134.28
9802,42.5,-0.0267,1,1228,1178.88,151.6
9803,43.11,-0.0258,1,991,147.36,15.29
9804,44.12,-0.0252,1,994.5,1989.36,207.18
9805,45.27,-0.0254,1,1024.12,2038.48,218.62
9806,46.44,-0.0248,1,1047,2013.92,220.81
9807,47.23,-0.0233,1,1072.75,2013.92,226.24
9808,48.11,-0.0227,1,1085.12,2038.48,231.64
9809,48.18,-0.022,1,1076.12,761.36,85.8
9810,48.1,-0.0219,1,1082.12,1473.6,166.99
9811,48.51,-0.0205,1,1090.12,1719.2,196.26
9812,48.48,-0.0189,1,1086.38,417.52,47.5
9813,48.38,-0.0178,1,1088.12,736.8,83.96
9814,48.66,-0.0171,1,1105.88,1817.44,210.47
9815,49.03,-0.0166,1,1121.88,1449.04,170.24
9816,49.66,-0.0153,1,1128.38,712.24,84.16
9817,50.07,-0.0137,1,1132.75,835.04,99.05
9818,50.48,-0.0122,1,1137.88,343.84,40.97
9819,51.15,-0.0109,1,1148.75,663.12,79.77
9820,51.52,-0.0096,1,1163.12,147.36,17.95
9821,51.91,-0.0083,1,1188.5,24.56,3.06
9822,51.77,-0.0076,1,1164.75,-24.56,0
9823,51.83,-0.0065,1,1173.25,392.96,48.28
9824,52.1,-0.0053,1,1169.75,294.72,36.1
9825,52.2,-0.0037,1,1173.62,1006.96,123.76
9826,52.04,-0.0021,1,1177.62,319.28,39.37
9827,51.81,-0.0008,1,1164.38,196.48,23.96
9828,51.28,0.0001,1,1154.25,-98.24,0
9829,50.55,0.0008,1,1143.88,-98.24,0
9830,49.73,0.0018,1,1129,-147.36,0
9831,49.34,0.0027,1,1112.75,-147.36,0
9832,48.53,0.003,1,1095.62,-147.36,0
9833,48.05,0.0033,1,1292.62,196.48,26.6
9834,47.92,0.0028,1,1372.75,-122.8,0
9835,47.72,0.0025,1,1380.88,785.92,113.65
9836,48.44,0.0028,1,1394.25,1940.24,283.29
9837,49.03,0.0026,1,1408.75,1301.68,192.03
9838,48.44,0.0027,1,1105.25,466.64,54.01
9839,49.2,0.0032,1,1105.88,2308.64,267.36
9840,49.51,0.0036,1,1114.62,2038.48,237.94
9841,49.75,0.0041,1,1122.5,2038.48,239.62
9842,50.14,0.0051,1,1127.75,2038.48,240.74
9843,50.39,0.0062,1,1135.75,2308.64,274.58
9844,50.71,0.0073,1,1147.88,2308.64,277.51
9845,51.23,0.0089,1,1154.25,2308.64,279.05
9846,51.79,0.0103,1,1164.88,2308.64,281.62
9847,52.09,0.011,1,1172.38,2308.64,283.43
9848,52.69,0.0119,1,1179.12,2308.64,285.07
9849,52.83,0.0126,1,1192.75,1989.36,248.48
9850,52.76,0.0131,1,1187.12,1228,152.66
9851,52.66,0.0136,1,1185,1498.16,185.91
9852,52.61,0.0142,1,1185.5,1620.96,201.23
9853,52.37,0.015,1,1175.75,1006.96,123.98
9854,51.81,0.016,1,1167.62,589.44,72.07
9855,51.27,0.0173,1,1157.12,491.2,59.52
9856,51.34,0.0179,1,1155.38,1326.24,160.46
9857,51.09,0.0188,1,1155.5,564.88,68.35
9858,51.2,0.0202,1,1154.25,1105.2,133.59
9859,51.62,0.0217,1,1157.75,1792.88,217.37
9860,52.14,0.0228,1,1172.88,1768.32,217.19
9861,52.86,0.0239,1,1192.62,2136.72,266.86
9862,53.59,0.0246,1,1209.25,2210.4,279.91
9863,54.34,0.0246,1,1216.88,2210.4,281.67
9864,54.68,0.0245,1,1231.25,2259.52,291.33
9865,54.96,0.0247,1,1247,2259.52,295.06
9866,54.6,0.0247,1,1231.5,221.04,28.51
9867,54.02,0.0246,1,1212.25,712.24,90.42
9868,53.46,0.0246,1,1203.25,1375.36,173.3
9869,53.08,0.0249,1,1194.5,1080.64,135.17
9870,52.84,0.025,1,1187.75,1252.56,155.79
9871,52.38,0.0241,1,1173.12,810.48,99.57
9872,51.83,0.0246,1,1165,785.92,95.88
9873,51.65,0.0244,1,1161.62,1498.16,182.24
9874,51.46,0.025,1,1160.25,1743.76,211.87
9875,51.57,0.0259,1,1162.12,2063.04,251.07
9876,51.65,0.026,1,1160,2136.72,259.56
9877,51.56,0.0268,1,1157,2161.28,261.86
9878,51.32,0.0287,1,1159.75,1915.68,232.66
9879,51.12,0.0311,1,1152.38,1866.56,225.25
9880,51.04,0.0332,1,1145.12,2234.96,268.01
9881,50.88,0.0342,1,1151.38,2259.52,272.43
9882,50.86,0.035,1,1142.25,2308.64,276.15
9883,50.81,0.0361,1,1142.5,2284.08,273.27
9884,50.52,0.0379,1,1136.25,1891.12,225.02
9885,49.24,0.0395,1,1125,-147.36,0
9886,47.07,0.0408,1,1051.12,-147.36,0
9887,43.92,0.0417,1,988.38,-122.8,0
9888,42.64,0.042,1,1093.5,196.48,22.5
9889,39.25,0.0419,1,1129.12,-147.36,0
9890,36.15,0.0426,1,1031.88,-147.36,0
9891,32.8,0.0428,1,939.25,-122.8,0
9892,29.54,0.0426,1,837.75,-122.8,0
9893,26.02,0.0422,1,732,-122.8,0
9894,21.34,0.0416,1,606.5,0,0
9895,17.83,0.0412,1,589.75,98.24,6.07
9896,14.51,0.0409,1,595.62,98.24,6.13
9897,11.15,0.0407,1,597.12,98.24,6.14
9898,9.39,0.0405,1,600.88,98.24,6.18
9899,8.47,0.0404,1,598.25,98.24,6.15
9900,6.84,0.0402,1,599.75,98.24,6.17
9901,5.83,0.0401,1,705.5,196.48,14.52
9902,4.84,0.0401,1,607.25,933.28,59.35
9903,3.62,0.04,1,1021.75,171.92,18.39
9904,3,0.04,1,902.12,785.92,74.25
9905,4.16,0.0399,1,1124.5,515.76,60.73
9906,4.5,0.0399,1,1131.62,245.6,29.1
9907,3.1,0.0399,1,770,-98.24,0
9908,1.13,0.0399,1,680,122.8,8.74
9909,0.65,0.0399,1,694.75,319.28,23.23
9910,0,0,1,698.38,491.2,35.92
9911,1.46,0.0399,1,692.25,466.64,33.83
9912,2.58,0.0399,1,909.25,687.68,65.48
9913,3.56,0.0399,1,1268.62,663.12,88.1
9914,4.29,0.04,1,1525.62,442.08,70.63
9915,5.07,0.04,1,1741.25,442.08,80.61
9916,4.42,0.04,1,1291.5,-171.92,0
9917,4.58,0.04,1,1337.75,884.16,123.86
9918,6.3,0.0399,1,1713.5,417.52,74.92
9919,6.05,0.0398,1,1253.88,171.92,22.57
9920,6.35,0.0397,1,1395,1080.64,157.86
9921,8.38,0.0396,1,1731.88,515.76,93.54
9922,8.38,0.0395,1,1066.38,196.48,21.94
9923,8.26,0.0395,1,1058.25,1154.32,127.92
9924,10.26,0.0394,1,1300.25,1252.56,170.55
9925,10.36,0.0393,1,1257.12,0,0
9926,9.84,0.0392,1,985.5,810.48,83.64
9927,10.81,0.0391,1,1066.88,1694.64,189.33
9928,12.47,0.0389,1,1232.38,1424.48,183.83
9929,13.98,0.0388,1,1383.38,1424.48,206.36
9930,13.94,0.0386,1,1229.62,-171.92,0
9931,13.9,0.0384,1,1095.62,1154.32,132.44
9932,15.35,0.0382,1,1204.62,1449.04,182.79
9933,16.56,0.0382,1,1286.62,515.76,69.49
9934,16.95,0.0384,1,1006,368.4,38.81
9935,17.42,0.0387,1,1061.5,1792.88,199.3
9936,18.68,0.039,1,1139.38,1252.56,149.45
9937,19.27,0.0395,1,1179,1031.52,127.36
9938,19.46,0.04,1,1190.88,884.16,110.26
9939,19.28,0.0408,1,1174.75,638.56,78.56
9940,19.1,0.0415,1,1152.25,785.92,94.83
9941,18.52,0.0423,1,1127.38,1154.32,136.28
9942,18.34,0.0432,1,1108.38,1473.6,171.04
9943,18.02,0.0443,1,1085.25,1498.16,170.26
9944,17.98,0.0453,1,1092.75,1596.4,182.68
9945,18.18,0.0461,1,1106.12,1670.08,193.45
9946,18.52,0.0469,1,1134,1719.2,204.16
9947,19.66,0.0475,1,1190.88,1694.64,211.34
9948,20.41,0.0481,1,1245,1620.96,211.33
9949,21.33,0.0489,1,1313.75,1645.52,226.38
9950,22.25,0.0503,1,1371.25,1547.28,222.18
9951,23.41,0.0509,1,1432.5,1473.6,221.06
9952,24.12,0.0518,1,1476.12,1252.56,193.62
9953,24.12,0.0526,1,1471,343.84,52.97
9954,23.43,0.0533,1,1107.5,638.56,74.06
9955,23.14,0.054,1,1085.75,1817.44,206.64
9956,23.32,0.0547,1,1093.62,1768.32,202.52
9957,23.66,0.0553,1,1108.25,1842,213.77
9958,23.97,0.0558,1,1126.62,1866.56,220.22
9959,24.44,0.0562,1,1149,1743.76,209.81
9960,24.82,0.0568,1,1166.75,1620.96,198.05
9961,24.98,0.0577,1,1165.25,1203.44,146.85
9962,24.49,0.0581,1,1150.12,835.04,100.57
9963,24.06,0.0588,1,1128.12,319.28,37.72
9964,23.08,0.0591,1,1093.62,0,0
9965,22.62,0.0594,1,1062.12,589.44,65.56
9966,22.39,0.0596,1,1050.5,957.84,105.37
9967,22.74,0.0599,1,1062.75,1399.92,155.8
9968,23.39,0.0602,1,1100.12,1449.04,166.94
9969,24.56,0.0604,1,1151.25,1449.04,174.69
9970,26.24,0.0607,1,1233.75,1547.28,199.91
9971,27.23,0.061,1,1278,49.12,6.57
9972,27.96,0.061,1,1033.5,982.4,106.32
9973,29.31,0.0621,1,1079.25,1989.36,224.84
9974,30.34,0.0629,1,1121.38,1915.68,224.96
