"Time (seconds)","Speed (mph)","Grade (rise/run)","Key On/Off (1/0)","Engine Speed (rpm)","Engine Torque (Nm)","Engine Power (kW)"
44126,63.88,0.0177,1,1351.5,2028.72,287.12
44127,63.95,0.0174,1,1352.88,2028.72,287.41
44128,63.94,0.0171,1,1354.5,2028.72,287.76
44129,64.06,0.0168,1,1352.75,2028.72,287.39
44130,64.06,0.0165,1,1354.25,2028.72,287.71
44131,64.18,0.016,1,1357.38,2028.72,288.37
44132,64.34,0.0155,1,1359,1977.36,281.41
44133,64.42,0.0151,1,1363.5,1900.32,271.34
44134,64.55,0.0145,1,1364.25,1848.96,264.15
44135,64.64,0.0144,1,1366.38,1540.8,220.47
44136,64.7,0.0145,1,1369.12,1617.84,231.96
44137,64.8,0.0148,1,1372.38,1617.84,232.51
44138,64.91,0.0152,1,1372.75,1566.48,225.19
44139,65.01,0.0157,1,1374.75,1540.8,221.82
44140,65.08,0.0165,1,1372.75,1566.48,225.19
44141,65.18,0.0175,1,1379.88,1515.12,218.94
44142,65.26,0.0184,1,1377.5,1335.36,192.63
44143,65.36,0.0193,1,1377.88,1284,185.27
44144,65.36,0.0201,1,1376.12,1258.32,181.33
44145,65.32,0.0212,1,1377,1258.32,181.45
44146,65.32,0.0224,1,1377.88,1181.28,170.45
44147,65.25,0.0234,1,1374.38,1181.28,170.01
44148,65.17,0.0248,1,1372.88,1181.28,169.83
44149,65.01,0.0258,1,1373,1284,184.61
44150,64.82,0.027,1,1367.5,1412.4,202.26
44151,64.61,0.0279,1,1361.5,1592.16,227
44152,64.44,0.029,1,1361.88,1823.28,260.03
44153,64.18,0.0302,1,1353.88,2028.72,287.63
44154,64.05,0.0314,1,1349.62,2028.72,286.72
44155,63.81,0.0323,1,1344.5,2028.72,285.64
44156,63.39,0.0331,1,1336.38,2028.72,283.91
44157,62.95,0.0341,1,1327.38,2028.72,282
44158,62.27,0.035,1,1319.75,2259.84,312.32
44159,61.94,0.0358,1,1307,2259.84,309.3
44160,61.52,0.0367,1,1297.25,2259.84,306.99
44161,61.12,0.0375,1,1288.38,2285.52,308.36
44162,60.75,0.0383,1,1281,2285.52,306.59
44163,60.16,0.039,1,1272.25,2285.52,304.5
44164,59.88,0.04,1,1261.25,2311.2,305.26
44165,59.39,0.0409,1,1254.25,2311.2,303.56
44166,59.08,0.0418,1,1243.88,2311.2,301.05
44167,58.59,0.0426,1,1239.5,2311.2,299.99
44168,58.17,0.0432,1,1225.62,2336.88,299.93
44169,57.76,0.0437,1,1218.5,2336.88,298.19
44170,57.35,0.0442,1,1210.12,2336.88,296.14
44171,56.83,0.0444,1,1201.25,2336.88,293.97
44172,56.59,0.0445,1,1194,2336.88,292.19
44173,56.11,0.0443,1,1186.38,2336.88,290.33
44174,55.81,0.0443,1,1178.25,2336.88,288.34
44175,55.67,0.0444,1,1173.75,2336.88,287.24
44176,55.46,0.0441,1,1171.88,2336.88,286.78
44177,55.3,0.0436,1,1166.12,2336.88,285.37
44178,55.12,0.0432,1,1162.12,2336.88,284.39
44179,54.92,0.0428,1,1159,2362.56,286.74
44180,54.73,0.0424,1,1154.75,2362.56,285.69
44181,54.58,0.042,1,1151.38,2362.56,284.86
44182,54.4,0.0415,1,1152.25,2362.56,285.07
44183,54.21,0.0408,1,1148.12,2362.56,284.05
44184,54.05,0.0404,1,1141.25,2362.56,282.35
44185,53.89,0.0402,1,1139.25,2362.56,281.86
44186,53.69,0.0397,1,1135.62,2362.56,280.96
44187,53.53,0.0394,1,1134.38,2362.56,280.65
44188,53.45,0.0391,1,1131.38,2362.56,279.91
44189,53.27,0.039,1,1125,2362.56,278.33
44190,53.18,0.0389,1,1124.25,2362.56,278.15
44191,53,0.0388,1,1117.75,2362.56,276.54
44192,52.9,0.0389,1,1115.38,2362.56,275.95
44193,52.8,0.0392,1,1113.5,2362.56,275.49
44194,52.56,0.0395,1,1111,2362.56,274.87
44195,52.28,0.0399,1,1106.88,2362.56,273.85
44196,52.03,0.0404,1,1099,2362.56,271.9
44197,51.67,0.0408,1,1383.12,179.76,26.04
44198,50.66,0.041,1,1369.62,2234.16,320.44
44199,50.54,0.0413,1,1363.12,2234.16,318.92
44200,50.24,0.0414,1,1357.5,2234.16,317.6
44201,50.23,0.0415,1,1355.5,2234.16,317.13
44202,49.95,0.0416,1,1350.12,2259.84,319.51
44203,50.01,0.0419,1,1343.88,2259.84,318.03
44204,49.85,0.0423,1,1343,2259.84,317.82
44205,49.69,0.0426,1,1338.75,2259.84,316.82
44206,49.55,0.0428,1,1334.25,2259.84,315.75
44207,49.4,0.0431,1,1331.12,2259.84,315.01
44208,49.18,0.0436,1,1326.75,2259.84,313.98
44209,49.04,0.0441,1,1324.25,2259.84,313.38
44210,48.92,0.0445,1,1318.25,2259.84,311.96
44211,48.81,0.0452,1,1314.25,2259.84,311.02
44212,48.63,0.0456,1,1311.62,2259.84,310.4
44213,48.49,0.0462,1,1308.75,2259.84,309.72
44214,48.37,0.0469,1,1302.12,2259.84,308.15
44215,48.27,0.0476,1,1299.38,2259.84,307.5
44216,48.08,0.0482,1,1296,2259.84,306.7
44217,47.95,0.0486,1,1293.38,2259.84,306.08
44218,47.79,0.049,1,1291.62,2259.84,305.66
44219,47.66,0.0494,1,1286.88,2259.84,304.54
44220,47.52,0.0499,1,1280.62,2285.52,306.5
44221,47.39,0.0507,1,1275.12,2285.52,305.19
44222,47.24,0.0512,1,1269.75,2285.52,303.9
44223,47.04,0.0515,1,1270,2285.52,303.96
44224,46.91,0.0517,1,1267,2311.2,306.65
44225,46.8,0.052,1,1262.88,2311.2,305.65
44226,46.68,0.0522,1,1254.38,2311.2,303.59
44227,46.58,0.0524,1,1258.12,2311.2,304.5
44228,46.45,0.0527,1,1254.38,2311.2,303.59
44229,46.37,0.0527,1,1246.88,2311.2,301.78
44230,46.25,0.0525,1,1250,2311.2,302.54
44231,46.12,0.0522,1,1245.5,2311.2,301.45
44232,45.99,0.0522,1,1238.25,2311.2,299.69
44233,45.86,0.0522,1,1238.38,2311.2,299.72
44234,45.75,0.0518,1,1234.75,2311.2,298.84
44235,45.68,0.0515,1,1228,2311.2,297.21
44236,45.53,0.0513,1,1231.88,2311.2,298.15
44237,45.39,0.0509,1,1221.12,2311.2,295.55
44238,45.3,0.0505,1,1226,2311.2,296.73
44239,45.2,0.0498,1,1215.75,2336.88,297.52
44240,45.06,0.0489,1,1221.38,2311.2,295.61
44241,45.02,0.0484,1,1212.88,2336.88,296.81
44242,44.92,0.0477,1,1218.25,2311.2,294.85
44243,44.8,0.0473,1,1208.88,2336.88,295.83
44244,44.93,0.0467,1,1208.5,2336.88,295.74
44245,44.66,0.0461,1,1203.12,2336.88,294.43
44246,44.52,0.046,1,1204,2336.88,294.64
44247,44.43,0.0459,1,1198.88,2336.88,293.39
44248,44.38,0.0456,1,1198.38,2336.88,293.26
44249,44.34,0.0454,1,1201.5,2336.88,294.03
44250,44.32,0.0453,1,1192.12,2336.88,291.73
44251,44.27,0.0452,1,1200.88,2336.88,293.88
44252,44.22,0.0449,1,1196.38,2336.88,292.77
44253,44.28,0.0447,1,1197.38,2336.88,293.02
44254,44.32,0.0444,1,1201.62,2336.88,294.06
44255,44.38,0.0441,1,1200.5,2336.88,293.78
44256,44.47,0.0437,1,1204.88,2336.88,294.85
44257,44.55,0.043,1,1204,2336.88,294.64
44258,44.6,0.0427,1,1211.12,2336.88,296.38
44259,44.59,0.0423,1,1209,2336.88,295.86
44260,44.84,0.042,1,1214.38,2336.88,297.18
44261,44.89,0.0418,1,1211.88,2336.88,296.57
44262,44.91,0.0411,1,1213.62,2336.88,297
44263,44.98,0.0404,1,1216.38,2311.2,294.4
44264,45.03,0.0398,1,1220.25,2311.2,295.34
44265,45.09,0.0391,1,1216.88,2311.2,294.52
44266,45.05,0.0386,1,1222.25,2311.2,295.82
44267,45.09,0.0381,1,1218,2311.2,294.79
44268,45.2,0.0376,1,1226.25,2311.2,296.79
44269,45.25,0.0375,1,1220,2311.2,295.27
44270,45.3,0.0366,1,1230.25,2311.2,297.76
44271,45.31,0.0362,1,1220.38,2311.2,295.37
44272,45.42,0.0356,1,1230.75,2311.2,297.88
44273,45.5,0.0354,1,1226.62,2311.2,296.88
44274,45.52,0.035,1,1232.75,2311.2,298.36
44275,45.57,0.0347,1,1235.12,2311.2,298.94
44276,45.62,0.0345,1,1232.25,2311.2,298.24
44277,45.68,0.0344,1,1238.38,2311.2,299.72
44278,45.31,0.0343,1,1233.88,2311.2,298.63
44279,45.65,0.0343,1,1233.88,2311.2,298.63
44280,45.72,0.0345,1,1236.38,2311.2,299.24
44281,45.71,0.0346,1,1235.5,2311.2,299.03
44282,45.76,0.0345,1,1243,2311.2,300.84
44283,45.84,0.0346,1,1237.5,2311.2,299.51
44284,45.95,0.0348,1,1244.12,2311.2,301.11
44285,46.08,0.0346,1,1247.62,2311.2,301.96
44286,46.18,0.0348,1,1245.75,2311.2,301.51
44287,46.27,0.0354,1,1250,2311.2,302.54
44288,46.32,0.0358,1,1256.5,2311.2,304.11
44289,46.47,0.0364,1,1254.25,2311.2,303.56
44290,46.46,0.0371,1,1253.38,2311.2,303.35
44291,46.49,0.0375,1,1263.25,2311.2,305.74
44292,46.57,0.0377,1,1261.62,2311.2,305.35
44293,46.63,0.0379,1,1258.62,2311.2,304.62
44294,46.67,0.0385,1,1262.38,2311.2,305.53
44295,46.71,0.0386,1,1264.38,2311.2,306.01
44296,46.78,0.0386,1,1268.5,2311.2,307.01
44297,46.86,0.0388,1,1264,2311.2,305.92
44298,46.91,0.039,1,1266.38,2311.2,306.5
44299,46.94,0.0394,1,1268.75,2285.52,303.66
44300,46.96,0.0397,1,1273.88,2285.52,304.89
44301,46.99,0.04,1,1269.75,2311.2,307.32
44302,47.03,0.0402,1,1268.75,2285.52,303.66
44303,47.01,0.0404,1,1273.5,2285.52,304.8
44304,47.11,0.0409,1,1276.12,2259.84,301.99
44305,47.19,0.0413,1,1278.75,2259.84,302.62
44306,47.19,0.0415,1,1276.12,2259.84,301.99
44307,47.25,0.0416,1,1275.75,2259.84,301.91
44308,47.31,0.0417,1,1276.62,2259.84,302.11
44309,47.31,0.0416,1,1277.38,2259.84,302.29
44310,47.34,0.0415,1,1281.25,2259.84,303.21
44311,47.33,0.0415,1,1283.25,2259.84,303.68
44312,47.37,0.0413,1,1279.62,2259.84,302.82
44313,47.43,0.0415,1,1279.5,2259.84,302.79
44314,47.45,0.0416,1,1281,2259.84,303.15
44315,47.5,0.0417,1,1286,2259.84,304.33
44316,47.52,0.0418,1,1285.5,2259.84,304.21
44317,47.53,0.0415,1,1287.62,2259.84,304.72
44318,47.56,0.0415,1,1290.12,2259.84,305.31
44319,47.57,0.0414,1,1289.25,2259.84,305.1
44320,47.6,0.0415,1,1286.25,2259.84,304.39
44321,47.63,0.0412,1,1286.38,2259.84,304.42
44322,47.73,0.0411,1,1288.5,2259.84,304.92
44323,47.76,0.041,1,1291.62,2259.84,305.66
44324,47.83,0.041,1,1291.88,2259.84,305.72
44325,47.83,0.0409,1,1291.38,2259.84,305.6
44326,47.83,0.0406,1,1293.88,2259.84,306.2
44327,47.83,0.0403,1,1296.75,2259.84,306.88
44328,47.89,0.0398,1,1297.75,2259.84,307.11
44329,47.83,0.0394,1,1297.62,2259.84,307.08
44330,47.89,0.039,1,1298.38,2259.84,307.26
44331,47.97,0.0384,1,1297.62,2259.84,307.08
44332,47.99,0.0381,1,1298.5,2259.84,307.29
44333,48.17,0.0376,1,1299,2259.84,307.41
44334,48.14,0.0367,1,1303.38,2259.84,308.44
44335,48.28,0.0358,1,1304.88,2259.84,308.8
44336,48.39,0.0351,1,1307.38,2259.84,309.39
44337,48.56,0.0341,1,1314.12,2259.84,310.99
44338,48.75,0.0332,1,1318.38,2259.84,311.99
44339,48.95,0.0325,1,1325.88,2259.84,313.77
44340,49.16,0.0318,1,1331.88,2259.84,315.19
44341,49.37,0.0311,1,1339.38,2234.16,313.36
44342,49.62,0.0305,1,1346.5,2234.16,315.03
44343,49.88,0.0296,1,1351.5,2234.16,316.2
44344,50.17,0.0287,1,1362,2234.16,318.65
44345,50.46,0.0281,1,1371.88,2234.16,320.96
44346,50.81,0.0269,1,1375.75,2234.16,321.87
44347,51.13,0.0258,1,1384.62,2234.16,323.95
44348,51.31,0.0249,1,1392,2234.16,325.67
44349,51.62,0.0241,1,1397.62,2234.16,326.99
44350,51.84,0.0232,1,1408.5,2208.48,325.75
44351,52.3,0.0219,1,1408.12,2208.48,325.66
44352,52.43,0.0211,1,1418.62,2182.8,324.27
44353,52.77,0.0204,1,1424.38,2182.8,325.59
44354,52.9,0.0197,1,1428.12,2182.8,326.44
44355,53.07,0.0193,1,1438,2182.8,328.7
44356,53.31,0.0188,1,1440.12,2157.12,325.31
44357,53.38,0.0187,1,1445.38,2157.12,326.5
44358,53.6,0.0184,1,1452,2157.12,328
44359,53.8,0.018,1,1458.12,2157.12,329.38
44360,54.03,0.0175,1,1462.62,2131.44,326.46
44361,54.2,0.0171,1,1467.38,2131.44,327.52
44362,54.41,0.017,1,1470.12,2131.44,328.14
44363,54.71,0.0169,1,1476.88,2131.44,329.64
44364,54.82,0.0166,1,1481.5,2131.44,330.68
44365,54.95,0.0166,1,1486.62,2105.76,327.82
44366,55.15,0.0167,1,1490.62,2105.76,328.7
44367,55.34,0.0168,1,1494.62,2105.76,329.59
44368,55.44,0.0168,1,1499.75,2105.76,330.72
44369,55.58,0.0178,1,1506.12,2054.4,324.02
44370,55.69,0.0189,1,1506.38,2054.4,324.08
44371,55.88,0.0196,1,1510.62,2054.4,324.99
44372,55.97,0.0201,1,1513.62,2054.4,325.64
44373,56.13,0.0203,1,1515.62,2054.4,326.07
44374,56.43,0.0206,1,1519,2054.4,326.79
44375,56.43,0.0208,1,1524.62,2054.4,328
44376,56.63,0.0211,1,1530.38,2028.72,325.12
44377,56.71,0.0215,1,1533.5,2028.72,325.79
44378,57.04,0.0219,1,1536.75,2028.72,326.48
44379,57.03,0.0226,1,1538.62,2028.72,326.88
44380,57.15,0.0232,1,1543.12,2028.72,327.83
44381,57.36,0.0238,1,1547.5,2028.72,328.76
44382,57.37,0.0241,1,1549.5,2003.04,325.02
44383,57.48,0.0245,1,1551.75,2003.04,325.49
44384,57.54,0.025,1,1556,2003.04,326.38
44385,57.72,0.0255,1,1561.75,2003.04,327.59
44386,57.86,0.0259,1,1557.25,1155.6,188.45
44387,57.73,0.0262,1,1212.75,642,81.53
44388,57.32,0.0266,1,1214.25,2311.2,293.88
44389,57.17,0.0269,1,1213.12,2311.2,293.61
44390,57.45,0.0273,1,1214.88,2311.2,294.03
44391,57.48,0.0279,1,1220.88,2311.2,295.49
44392,57.62,0.0285,1,1222.25,2311.2,295.82
44393,57.66,0.029,1,1220.25,2311.2,295.34
44394,57.92,0.0295,1,1226.75,2311.2,296.91
44395,57.92,0.0302,1,1226,2311.2,296.73
44396,57.97,0.0308,1,1230,2311.2,297.69
44397,58.04,0.0315,1,1231.88,2311.2,298.15
44398,58.22,0.0321,1,1230.88,2311.2,297.91
44399,58.55,0.0329,1,1237.75,2311.2,299.57
44400,58.43,0.0336,1,1237.38,2311.2,299.48
44401,58.42,0.0342,1,1239.12,2311.2,299.9
44402,58.48,0.0346,1,1242.12,2311.2,300.63
44403,58.65,0.0352,1,1243.62,2311.2,300.99
44404,58.71,0.036,1,1246.25,2311.2,301.63
44405,58.78,0.0366,1,1248.25,2311.2,302.11
44406,58.88,0.0369,1,1249.5,2311.2,302.41
44407,58.97,0.037,1,1253.25,2311.2,303.32
44408,59.09,0.0363,1,1254.75,2311.2,303.69
44409,59.2,0.036,1,1255,2311.2,303.75
44410,59.44,0.0359,1,1252.5,2311.2,303.14
44411,59.17,0.0363,1,1253,2311.2,303.26
44412,59.17,0.0367,1,1251.75,2311.2,302.96
44413,59.07,0.0375,1,1248.62,2311.2,302.2
44414,58.95,0.0384,1,1244.75,2311.2,301.26
44415,58.84,0.0391,1,1244.12,2311.2,301.11
44416,58.47,0.0397,1,1236.38,2311.2,299.24
44417,58.31,0.04,1,1232.62,2311.2,298.33
44418,58.07,0.0401,1,1229.12,2311.2,297.48
44419,57.84,0.0401,1,1219.5,2311.2,295.15
44420,57.48,0.0399,1,1215.62,2311.2,294.22
44421,57.24,0.04,1,1209,2311.2,292.61
44422,56.96,0.0399,1,1201.75,2336.88,294.09
44423,56.74,0.0398,1,1196.38,2336.88,292.77
44424,56.38,0.0397,1,1188.12,2336.88,290.75
44425,56.1,0.0398,1,1184.5,2336.88,289.87
44426,56,0.0402,1,1181,2336.88,289.01
44427,55.8,0.0404,1,1176.25,2336.88,287.85
44428,55.32,0.0404,1,1171.38,2336.88,286.66
44429,55.19,0.0403,1,1165.25,2336.88,285.16
44430,54.84,0.04,1,1159,2336.88,283.63
44431,54.63,0.0398,1,1152.38,2336.88,282.01
44432,54.39,0.0393,1,1150.88,2336.88,281.64
44433,54.26,0.0388,1,1146.62,2336.88,280.6
44434,54.03,0.0382,1,1143.38,2336.88,279.8
44435,53.84,0.0375,1,1136,2362.56,281.05
44436,53.58,0.0366,1,1129.25,2362.56,279.38
44437,53.41,0.0355,1,1129.5,2362.56,279.45
44438,53.25,0.0342,1,1123.38,2362.56,277.93
44439,53.15,0.0327,1,1118.38,2362.56,276.69
44440,52.97,0.0312,1,1119.62,2362.56,277
44441,52.64,0.0297,1,1110.62,2362.56,274.78
44442,52.47,0.0281,1,1109.62,2362.56,274.53
44443,52.16,0.0265,1,1105,2362.56,273.38
44444,52.04,0.0251,1,1103.88,2362.56,273.11
44445,52.02,0.0237,1,1085.88,1052.88,119.73
44446,51.48,0.0224,1,1374.88,2054.4,295.79
44447,51.16,0.021,1,1382.62,2234.16,323.48
44448,51.29,0.0194,1,1390.38,2234.16,325.29
44449,51.59,0.0175,1,1394,2234.16,326.14
44450,51.84,0.0156,1,1405.75,2208.48,325.11
44451,52.13,0.014,1,1413.12,2208.48,326.82
44452,52.52,0.0122,1,1425.25,2182.8,325.79
44453,52.93,0.0105,1,1432.75,2182.8,327.5
44454,53.31,0.0085,1,1446.38,2157.12,326.73
44455,53.79,0.0065,1,1461,2131.44,326.1
44456,54.3,0.0044,1,1474,2131.44,329
44457,54.72,0.0026,1,1489,2105.76,328.35
44458,55.38,0.001,1,1484.88,359.52,55.9
44459,55.45,-0.0009,1,1171.12,1592.16,195.26
44460,55.46,-0.0027,1,1176.5,2336.88,287.91
44461,55.89,-0.0039,1,1188.38,2336.88,290.82
44462,56.53,-0.0054,1,1205,2311.2,291.64
44463,57.14,-0.0069,1,1217.75,2311.2,294.73
44464,57.92,-0.0079,1,1231.12,2311.2,297.97
44465,58.55,-0.0093,1,1251.75,2311.2,302.96
44466,59.51,-0.011,1,1263.5,2311.2,305.8
44467,60.21,-0.0129,1,1285.88,2259.84,304.3
44468,61.06,-0.0148,1,1304.62,2259.84,308.74
44469,62.08,-0.017,1,1325.25,2259.84,313.62
44470,63.04,-0.0189,1,1345.62,2234.16,314.82
44471,64,-0.0209,1,1346.88,-154.08,0
44472,64.13,-0.0227,1,1349.5,-154.08,0
44473,64.27,-0.0248,1,1358.12,25.68,3.65
44474,64.65,-0.0266,1,1369,462.24,66.27
44475,65.08,-0.0284,1,1377.5,462.24,66.68
44476,65.53,-0.0301,1,1386.38,77.04,11.18
44477,66.24,-0.0314,1,1377.5,-154.08,0
44478,66.21,-0.0323,1,1395.38,-154.08,0
44479,66.36,-0.0328,1,1394.75,-154.08,0
44480,66.57,-0.0337,1,1391.62,-154.08,0
44481,66.5,-0.0342,1,1394.88,-154.08,0
44482,66.52,-0.0352,1,1412,-154.08,0
44483,66.64,-0.0364,1,1393,-154.08,0
44484,66.8,-0.0373,1,1397.88,-154.08,0
44485,66.97,-0.0382,1,1402.38,-154.08,0
44486,67.11,-0.039,1,1426,-154.08,0
44487,67.2,-0.0395,1,1380.5,-154.08,0
44488,66.15,-0.0402,1,1760.12,-205.44,0
44489,65.83,-0.0406,1,1750.12,-205.44,0
44490,65.59,-0.0408,1,1747.62,-205.44,0
44491,65.42,-0.0412,1,1736.5,-205.44,0
44492,65.17,-0.0415,1,1728.38,-205.44,0
44493,64.9,-0.0423,1,1724.75,-205.44,0
44494,64.68,-0.0423,1,1731.5,-205.44,0
44495,64.82,-0.0424,1,1734.12,-205.44,0
44496,65.1,-0.0427,1,1740.25,-205.44,0
44497,65.11,-0.043,1,1743.88,-205.44,0
44498,65.3,-0.0436,1,1750.5,-205.44,0
44499,65.49,-0.044,1,1756,-205.44,0
44500,65.69,-0.044,1,1759.38,-205.44,0
44501,65.75,-0.0441,1,1758.12,-205.44,0
44502,65.82,-0.0443,1,1754.88,-205.44,0
44503,65.72,-0.044,1,1758.38,-205.44,0
44504,65.73,-0.0438,1,1761.88,-205.44,0
44505,65.9,-0.0434,1,1765,-205.44,0
44506,66.05,-0.0431,1,1772.38,-205.44,0
44507,66.31,-0.0426,1,1774.12,-205.44,0
44508,66.34,-0.0423,1,1771.25,-205.44,0
44509,66.16,-0.0421,1,1764.12,-205.44,0
44510,65.98,-0.0417,1,1761,-205.44,0
44511,65.84,-0.0413,1,1757.12,-205.44,0
44512,65.77,-0.0409,1,1758.38,-205.44,0
44513,65.72,-0.0409,1,1753.25,-205.44,0
44514,65.64,-0.0404,1,1754.38,-205.44,0
44515,65.56,-0.0403,1,1749.88,-205.44,0
44516,65.42,-0.0402,1,1746.38,-205.44,0
44517,65.36,-0.04,1,1745.62,-205.44,0
44518,65.28,-0.04,1,1742.88,-205.44,0
44519,65.24,-0.0399,1,1739.38,-205.44,0
44520,65.12,-0.0397,1,1741.12,-205.44,0
44521,65.08,-0.0399,1,1741.5,-205.44,0
44522,65.03,-0.0398,1,1739,-205.44,0
44523,64.99,-0.0398,1,1738.25,-205.44,0
44524,64.93,-0.04,1,1736.5,-205.44,0
44525,64.96,-0.0401,1,1735,-205.44,0
44526,64.89,-0.0404,1,1735.88,-205.44,0
44527,65.03,-0.0406,1,1736.75,-205.44,0
44528,64.89,-0.041,1,1745.75,-205.44,0
44529,65.23,-0.0414,1,1377,-154.08,0
44530,65.62,-0.0418,1,1379.12,-154.08,0
44531,65.73,-0.0421,1,1766.88,-205.44,0
44532,66.16,-0.0423,1,1762.38,-205.44,0
44533,65.85,-0.0427,1,1749.75,-205.44,0
44534,65.52,-0.0432,1,1744.62,-205.44,0
44535,65.27,-0.0436,1,1730.75,-205.44,0
44536,64.77,-0.0435,1,1722.38,-205.44,0
44537,64.29,-0.0433,1,1710.38,-205.44,0
44538,64.24,-0.0435,1,1713,-205.44,0
44539,64.04,-0.0436,1,1706.12,-205.44,0
44540,63.81,-0.0434,1,1700,-205.44,0
44541,63.7,-0.0437,1,1696.38,-205.44,0
44542,63.45,-0.0438,1,1689.5,-205.44,0
44543,63.29,-0.044,1,1695,-205.44,0
44544,63.54,-0.044,1,1698.88,-205.44,0
44545,63.47,-0.0441,1,1703.12,-205.44,0
44546,63.72,-0.0441,1,1709.62,-205.44,0
44547,63.88,-0.044,1,1714.75,-205.44,0
44548,64.34,-0.044,1,1718.88,-205.44,0
44549,64.4,-0.0443,1,1724.38,-205.44,0
44550,64.5,-0.0443,1,1732.88,-205.44,0
44551,64.78,-0.0443,1,1737,-205.44,0
44552,65.03,-0.0443,1,1734.88,-205.44,0
44553,64.7,-0.0442,1,1733.5,-205.44,0
44554,64.81,-0.0444,1,1725.75,-205.44,0
44555,64.61,-0.0443,1,1724.62,-205.44,0
44556,64.5,-0.0443,1,1718.5,-205.44,0
44557,64.42,-0.0445,1,1726.25,-205.44,0
44558,64.53,-0.0448,1,1728.5,-205.44,0
44559,64.52,-0.0448,1,1730.5,-205.44,0
44560,64.65,-0.0444,1,1726.25,-205.44,0
44561,64.93,-0.0443,1,1378.88,-154.08,0
44562,65.48,-0.0443,1,1379.38,-154.08,0
44563,69.4,-0.044,1,1381,-154.08,0
44564,65.87,-0.0437,1,1385.88,-154.08,0
44565,66.04,-0.0438,1,1387.25,-154.08,0
44566,66.07,-0.0438,1,1385.75,-154.08,0
44567,65.96,-0.0436,1,1384.62,-154.08,0
44568,65.92,-0.0432,1,1379.25,-154.08,0
44569,65.83,-0.0424,1,1373.12,-154.08,0
44570,65.49,-0.0419,1,1355.38,-154.08,0
44571,65.13,-0.0416,1,1380.25,-154.08,0
44572,64.91,-0.0412,1,1368.62,-154.08,0
44573,64.51,-0.0406,1,1333,-154.08,0
44574,64.48,-0.0405,1,1349.5,-154.08,0
44575,64.36,-0.0399,1,1346.88,-154.08,0
44576,64.16,-0.0393,1,1343.88,-154.08,0
44577,64.01,-0.0387,1,1343.88,-154.08,0
44578,63.73,-0.0382,1,1343,-154.08,0
44579,63.93,-0.0374,1,1344.5,-154.08,0
44580,64.02,-0.0369,1,1346.88,-154.08,0
44581,64.09,-0.0363,1,1347.5,-154.08,0
44582,64.13,-0.0355,1,1346.88,-154.08,0
44583,64.03,-0.0343,1,1346.62,-154.08,0
44584,63.95,-0.033,1,1349.25,-154.08,0
44585,64.5,-0.0317,1,1348.12,-154.08,0
44586,64.26,-0.0301,1,1347.62,-154.08,0
44587,64.31,-0.0282,1,1348.75,-154.08,0
44588,64.34,-0.0261,1,1350.12,-154.08,0
44589,64.31,-0.0238,1,1353.88,-154.08,0
44590,64.42,-0.0214,1,1356.38,-154.08,0
44591,64.64,-0.0188,1,1359.88,-154.08,0
44592,65.37,-0.0162,1,1363,-154.08,0
44593,65.12,-0.0137,1,1361,-154.08,0
44594,64.89,-0.0116,1,1354.25,-154.08,0
44595,64.31,-0.0094,1,1347.12,-154.08,0
44596,63.96,-0.0069,1,1338.62,-154.08,0
44597,63.28,-0.0046,1,1327.12,-154.08,0
44598,62.86,-0.0021,1,1328,-154.08,0
44599,62.24,0.0003,1,1336.62,2028.72,283.96
44600,62.49,0.0027,1,1331.88,2028.72,282.95
44601,63.21,0.005,1,1339.12,2028.72,284.49
44602,63.19,0.0071,1,1342.25,2028.72,285.16
44603,63.55,0.0086,1,1344.62,2003.04,282.05
44604,63.6,0.01,1,1344.88,2028.72,285.71
44605,63.45,0.0116,1,1344.25,2028.72,285.58
44606,63.4,0.013,1,1341,2028.72,284.89
44607,63.25,0.0143,1,1334.75,2028.72,283.56
44608,62.96,0.0159,1,1328.25,2028.72,282.18
44609,62.61,0.0173,1,1321.75,2259.84,312.79
44610,62.35,0.0187,1,1315.5,2259.84,311.31
44611,62.12,0.0201,1,1308.12,2259.84,309.57
44612,61.86,0.0215,1,1309.75,2259.84,309.95
44613,61.4,0.0226,1,1298.75,2259.84,307.35
44614,60.98,0.0234,1,1286.88,2259.84,304.54
44615,60.75,0.0239,1,1280.88,2259.84,303.12
44616,60.54,0.0243,1,1278.75,2285.52,306.05
44617,60.08,0.0246,1,1270.38,2285.52,304.05
44618,59.94,0.0243,1,1263.25,2311.2,305.74
44619,59.66,0.0241,1,1262.38,2311.2,305.53
44620,59.44,0.0237,1,1253.75,2311.2,303.44
44621,59.22,0.0232,1,1251.88,2311.2,302.99
44622,58.94,0.0223,1,1238.88,2311.2,299.84
44623,58.71,0.0213,1,1240.75,2311.2,300.3
44624,58.45,0.02,1,1228.12,2311.2,297.24
44625,58.21,0.0188,1,1230,2311.2,297.69
44626,57.98,0.0174,1,1227.62,2311.2,297.12
44627,57.8,0.016,1,1220.25,2311.2,295.34
44628,57.74,0.0144,1,1226.5,2311.2,296.85
44629,57.64,0.0129,1,1222,2311.2,295.76
44630,57.67,0.0114,1,1222,2311.2,295.76
44631,57.58,0.01,1,1221.38,2311.2,295.61
44632,57.94,0.0083,1,1220,2311.2,295.27
44633,57.96,0.0065,1,1227.38,2311.2,297.06
44634,58.11,0.0047,1,1233.88,2311.2,298.63
